Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FD,OUT027,3445.5888754723046
FD,OUT035,2116.3824528119476
FD,OUT049,4129.056791658948
NC,OUT013,2523.210027268846
FD,OUT027,4046.1345168407115
FD,OUT018,2026.4632402411255
FD,OUT010,831.7713536670178
FD,OUT035,1322.971663931989
FD,OUT045,2638.5509673833426
FD,OUT013,2544.927097196405
FD,OUT045,2582.814951882145
DR,OUT046,1779.2880291774904
FD,OUT027,3398.7290892963956
FD,OUT027,2196.2026634592303
DR,OUT027,4528.107140839639
FD,OUT046,3553.8937132043598
FD,OUT045,2166.6223664309796
FD,OUT045,1813.4022880798257
NC,OUT046,3020.8961787867356
FD,OUT018,3377.303691817545
FD,OUT035,2525.589333877224
NC,OUT019,842.1824832833549
FD,OUT046,1377.2581340295899
NC,OUT018,2198.3774347093477
FD,OUT046,1971.5846202342452
NC,OUT035,1795.7280769461145
FD,OUT018,513.6699698772698
NC,OUT018,2340.98434892827
NC,OUT035,995.4573403985464
FD,OUT019,939.8534226319236
FD,OUT046,1840.964143108292
FD,OUT010,1971.6112998498584
FD,OUT010,0.0
FD,OUT035,3046.7001844075876
NC,OUT035,868.7263635373342
FD,OUT018,2224.835009637813
NC,OUT035,2681.980684015861
DR,OUT035,2873.393063991845
NC,OUT049,4207.57876183984
DR,OUT018,1226.713799580805
FD,OUT017,3019.7398469366744
FD,OUT046,3681.884514013043
DR,OUT035,2409.311836822495
FD,OUT018,591.9986634666486
NC,OUT017,3055.815384135706
FD,OUT017,3123.5737749991495
NC,OUT018,728.0038006647931
FD,OUT035,2499.9757475089536
FD,OUT018,3743.4318670745724
FD,OUT035,3518.013896488906
FD,OUT017,2429.8994916651773
FD,OUT045,3009.2472280295756
FD,OUT018,1440.2774749865414
NC,OUT018,2172.2696684392304
FD,OUT049,3978.9804665586453
FD,OUT017,1789.3461322338576
FD,OUT035,2567.2125302318063
FD,OUT013,4130.570737815685
NC,OUT045,2608.9409353648707
NC,OUT046,3665.8229195436306
FD,OUT045,2972.4091521876862
FD,OUT027,4049.45948082413
NC,OUT049,2712.6309602923366
FD,OUT027,3414.764932410959
FD,OUT018,1719.4196833682608
NC,OUT017,2733.4711307882253
FD,OUT019,2121.459182491686
DR,OUT027,4467.384681090701
FD,OUT049,1038.3351098371932
FD,OUT019,1750.8493758048492
FD,OUT046,1382.6951592297105
NC,OUT019,0.0
NC,OUT045,3005.8645323203027
FD,OUT019,609.3977980136679
FD,OUT018,2295.125099377765
FD,OUT013,1257.7791312565594
FD,OUT018,2165.1801425620447
FD,OUT046,2013.034567079328
FD,OUT010,0.0
FD,OUT013,2531.8945557862426
FD,OUT049,3567.84287863427
FD,OUT045,1792.8057101268244
FD,OUT027,2184.484315224868
NC,OUT046,2460.9051182932585
FD,OUT018,2665.646946722734
FD,OUT049,1617.5543806082355
FD,OUT046,1639.8489137618828
FD,OUT049,1156.6117277620178
FD,OUT018,1234.0061683210845
FD,OUT027,5217.862536391871
DR,OUT017,1636.3219612551534
FD,OUT045,1308.0976249247146
FD,OUT013,3489.9202100076495
FD,OUT019,1209.8997117165065
FD,OUT017,2422.1654950367406
NC,OUT019,1213.3705133228666
FD,OUT049,1186.912502845975
DR,OUT027,3521.3264947242633
FD,OUT035,2501.0146132401055
FD,OUT045,2467.875324515082
FD,OUT010,0.0
FD,OUT013,3384.2737788497216
FD,OUT049,1652.281769768964
FD,OUT010,2114.5778683973363
FD,OUT046,1019.8815400473657
FD,OUT045,3051.545894806096
FD,OUT049,3074.658887485624
FD,OUT010,0.0
NC,OUT027,3129.985813721967
FD,OUT017,1818.6973913115053
FD,OUT046,3360.1706303978744
DR,OUT010,0.0
FD,OUT045,597.3116336979688
NC,OUT013,1679.7861658269385
FD,OUT046,1500.1440647026448
FD,OUT035,3011.5897061947617
FD,OUT013,3035.8602218039546
DR,OUT018,560.2470380115894
FD,OUT010,1764.0807002140928
FD,OUT017,2679.673516768709
FD,OUT018,899.5210309486235
FD,OUT013,967.0120223220229
NC,OUT018,3889.2447796251436
FD,OUT046,1587.559474196806
FD,OUT019,0.0
FD,OUT027,5138.512427915174
FD,OUT018,2163.1126180062242
FD,OUT046,3227.8775446879426
FD,OUT049,3473.5667637506763
FD,OUT035,2520.1702531882456
FD,OUT045,2343.3870653828353
FD,OUT035,2889.8563888045674
FD,OUT027,2244.125595433711
FD,OUT035,1831.7532865932938
FD,OUT018,2187.703860780639
NC,OUT017,1635.877232045592
FD,OUT046,1537.031324489027
NC,OUT049,2704.998286778847
FD,OUT035,3505.6921163947814
NC,OUT027,3333.262743332057
FD,OUT019,1566.6130837236467
FD,OUT013,3900.2800513408147
FD,OUT018,2112.751864894453
FD,OUT035,1472.3677071927968
NC,OUT013,2682.3121164588742
FD,OUT010,0.0
FD,OUT018,3489.3263280380506
FD,OUT046,2538.014589132973
DR,OUT017,1349.9072842762794
FD,OUT013,3721.6513669596247
FD,OUT017,3100.2383916218646
FD,OUT045,1693.3364264821025
FD,OUT013,3918.7407495192224
FD,OUT035,2243.2082758431975
FD,OUT027,2597.6462917894423
NC,OUT049,1760.6369556485065
DR,OUT013,813.8547003495189
NC,OUT049,700.4420184203645
FD,OUT046,1908.8850652780827
FD,OUT046,2412.5695203461282
FD,OUT019,0.0
FD,OUT045,762.0326360085946
FD,OUT018,2784.2440343386334
FD,OUT046,1430.1621922369075
FD,OUT027,4322.577582282471
FD,OUT049,3300.1272726238076
FD,OUT045,1764.2605001456334
FD,OUT045,1783.1559209643317
FD,OUT046,1009.4105758996454
FD,OUT049,2542.426592910344
NC,OUT049,1650.2713431972595
NC,OUT017,2743.14666866235
NC,OUT045,1350.7959198862382
DR,OUT010,0.0
FD,OUT027,3246.9457988843333
FD,OUT010,525.7134829610629
FD,OUT035,3845.2021837079565
FD,OUT017,755.0667095805347
FD,OUT035,1219.845752688604
FD,OUT018,2586.0046936263257
FD,OUT046,1689.9687009614877
DR,OUT046,1548.9819809010319
FD,OUT019,0.0
FD,OUT035,4254.523783901734
FD,OUT046,1475.4744506540899
FD,OUT018,3217.636672128696
FD,OUT017,1666.2349562959741
FD,OUT045,3331.2520353514624
FD,OUT049,3243.3159949767623
NC,OUT010,2282.3224437290583
NC,OUT019,0.0
FD,OUT049,3619.183792735558
NC,OUT017,2377.963222732905
DR,OUT046,2683.088112137071
NC,OUT027,5324.417217967485
FD,OUT013,4063.7692339310292
FD,OUT046,3229.9592049525754
NC,OUT045,2336.335146393774
NC,OUT017,3000.6623167708394
FD,OUT010,860.6678618399219
FD,OUT013,4139.736272872333
FD,OUT046,2042.7033965142018
FD,OUT017,4036.887992688309
FD,OUT019,1030.0642675373392
NC,OUT010,997.6646437769757
FD,OUT027,3471.9038786807296
FD,OUT045,1760.877569816621
FD,OUT019,0.0
FD,OUT046,1875.4698468015597
FD,OUT046,2056.2806443780933
FD,OUT045,2191.6670929182164
FD,OUT027,3702.5687082421273
NC,OUT035,3606.8227562616016
NC,OUT046,1723.1539469449433
FD,OUT018,2030.2129410956518
FD,OUT017,4146.605816875942
FD,OUT046,1313.8408526675273
FD,OUT013,1945.277586378294
FD,OUT035,3812.824111826102
FD,OUT010,0.0
DR,OUT049,3570.150228461575
FD,OUT035,1427.7492693718366
FD,OUT027,4424.405393317407
FD,OUT027,3153.7251719795017
FD,OUT017,2419.854465542407
NC,OUT046,2927.685012044013
FD,OUT017,1535.449935189131
DR,OUT035,815.611465774401
NC,OUT017,1685.752057059485
FD,OUT017,1780.3024012004728
FD,OUT018,1425.0774232832941
FD,OUT018,1132.1316008182578
NC,OUT035,1072.2122822104993
FD,OUT046,627.5327633392053
FD,OUT027,4948.525123833921
FD,OUT045,2910.7160290817437
FD,OUT010,1356.3244960822135
NC,OUT035,735.8325619817565
DR,OUT035,1353.2414264973795
NC,OUT035,2507.5974700824336
FD,OUT035,3628.9078974082486
FD,OUT046,874.5584098943602
FD,OUT013,1988.2699101887333
FD,OUT019,89.83225683485603
FD,OUT027,2746.402722996304
FD,OUT027,3238.032057363196
FD,OUT045,586.4714062430589
FD,OUT010,0.0
FD,OUT027,4176.036363714574
DR,OUT046,1921.168401010483
NC,OUT046,1901.7085364890554
NC,OUT018,2002.3852782992346
DR,OUT049,3244.0943486803976
FD,OUT045,666.6493683731237
FD,OUT049,837.6853402441795
FD,OUT017,2788.1735450202896
FD,OUT013,1857.335251506244
FD,OUT010,731.6798467553651
FD,OUT019,0.0
FD,OUT013,2184.407482560789
FD,OUT019,0.0
FD,OUT010,83.2128897838536
FD,OUT010,0.0
FD,OUT049,845.7013028439062
FD,OUT045,1182.9202625167618
NC,OUT013,3389.6218424963163
NC,OUT027,3241.914186208871
FD,OUT027,3144.4499350579954
FD,OUT017,1532.157394088131
FD,OUT027,4360.626942729806
FD,OUT027,2091.980739018754
FD,OUT017,1927.6999215591436
FD,OUT049,1167.5286887896716
FD,OUT018,2507.449361537968
FD,OUT017,2808.5590358955947
FD,OUT035,960.6927155164376
FD,OUT017,3752.2961024693527
FD,OUT010,976.4087379165105
DR,OUT049,2749.173753021656
FD,OUT013,2491.6760777523687
NC,OUT017,2812.962321510749
FD,OUT045,1972.4635994768887
NC,OUT027,4303.790728953969
NC,OUT013,2540.004028044675
FD,OUT027,3831.4776261620464
NC,OUT035,739.4950001668449
FD,OUT046,2143.20772251003
NC,OUT035,2004.649952455346
FD,OUT018,2114.079548789132
FD,OUT019,2156.823492230881
FD,OUT045,695.990090619603
FD,OUT035,3004.9463581172317
NC,OUT049,3168.190321510287
FD,OUT046,2872.054801581189
DR,OUT013,2313.9581181825297
NC,OUT035,3194.1810681822158
NC,OUT018,2288.0867543973527
FD,OUT013,2734.2704085625414
DR,OUT019,798.7492987553426
NC,OUT045,3972.296113130509
FD,OUT010,12.020805919019267
DR,OUT013,614.5196086993749
FD,OUT049,2411.6929497614947
NC,OUT046,2911.2988752326055
FD,OUT049,888.4695668832999
FD,OUT046,1727.5816947534604
FD,OUT045,3949.451681142246
FD,OUT010,0.0
FD,OUT049,2540.2134820626534
FD,OUT045,1842.4116445223715
FD,OUT049,3124.8269977243312
FD,OUT035,2262.9917763037843
FD,OUT035,900.3964960928547
FD,OUT027,3269.874476975053
FD,OUT046,2790.5647282721707
FD,OUT035,1002.7295080301424
FD,OUT027,4338.053631255825
FD,OUT013,3564.3796990296473
FD,OUT018,1394.322671102855
FD,OUT046,1881.9228901489541
FD,OUT027,4279.818384947563
NC,OUT035,1867.614229278419
FD,OUT018,2116.704047240563
FD,OUT046,1940.7741837272247
FD,OUT027,3570.7763704189947
DR,OUT045,755.3634464391475
FD,OUT018,747.4476254095437
FD,OUT035,3066.46117132158
NC,OUT035,2513.8918944500315
FD,OUT013,2338.4740339966834
DR,OUT017,1803.637298166435
DR,OUT027,3827.3445288314006
FD,OUT017,2079.193038973885
FD,OUT017,640.5896706610552
DR,OUT018,2658.694405459829
DR,OUT046,2990.0297489177383
FD,OUT035,2720.7787016673797
NC,OUT018,1636.1430658589995
FD,OUT017,2533.7234575624616
FD,OUT018,1207.0208829081346
NC,OUT045,660.5833506143717
FD,OUT045,2527.4818088610705
NC,OUT018,2824.0739936511573
FD,OUT035,967.707242882449
FD,OUT046,1053.1898271573461
FD,OUT019,1656.8732089576356
FD,OUT045,3028.8655622866627
NC,OUT017,1079.502541078773
FD,OUT018,2306.000761828208
NC,OUT035,2945.6752251173366
FD,OUT027,5155.539843690181
FD,OUT046,1075.519657170767
FD,OUT046,1882.6342523065834
DR,OUT035,1060.961593848429
FD,OUT035,793.8947974866705
FD,OUT035,1094.7700513474315
FD,OUT049,1984.8610082825405
FD,OUT017,3220.303745224124
FD,OUT049,2388.8066281810193
FD,OUT018,3434.1542368831033
FD,OUT010,594.4974796356307
NC,OUT017,2020.9326870478321
FD,OUT018,1785.171952095056
FD,OUT019,1107.8216260349868
FD,OUT018,797.7846207669311
FD,OUT027,4258.282899131957
NC,OUT045,2909.6936981789822
NC,OUT045,1446.7578691950685
FD,OUT017,1850.2382303732234
FD,OUT035,4004.7435365071547
FD,OUT010,0.0
FD,OUT010,522.8126093731846
NC,OUT046,1655.1333963669651
NC,OUT035,2001.395722086966
FD,OUT018,2557.697137326336
NC,OUT035,809.4080115139559
FD,OUT018,2797.098365754732
FD,OUT049,1567.6712052499902
NC,OUT027,3738.99139176483
NC,OUT035,4128.5892148116445
FD,OUT013,1888.2531528542447
FD,OUT035,3224.316285042958
FD,OUT045,788.1111093958775
FD,OUT017,1604.7622006961556
FD,OUT049,1946.7379921626398
DR,OUT017,2474.297648814256
FD,OUT018,2212.8144176935816
NC,OUT049,2961.13211548159
FD,OUT018,1658.8702139984
DR,OUT035,2440.4091087194465
FD,OUT049,1554.5981276423483
FD,OUT046,2977.031758530074
FD,OUT045,3305.2425970391423
FD,OUT046,2528.075276805279
NC,OUT018,558.6574759766111
FD,OUT045,2691.0351626740503
FD,OUT046,2998.8460453147513
FD,OUT045,2935.0862183886948
FD,OUT045,1561.127414165161
FD,OUT013,2065.332561972095
FD,OUT018,487.2863245531223
FD,OUT017,3556.443596018705
FD,OUT013,880.0772747675915
FD,OUT010,0.0
FD,OUT046,2374.8306412102284
NC,OUT049,1071.7272890033755
FD,OUT018,637.7412025551832
DR,OUT013,2569.9062133740053
FD,OUT045,3857.343869316301
FD,OUT035,2655.3794708258206
FD,OUT027,4398.846696410566
NC,OUT027,4582.818165248319
FD,OUT017,2783.6170604276786
FD,OUT018,472.5088151747739
FD,OUT013,2965.7612396915165
NC,OUT017,2115.708144417623
FD,OUT027,4729.375422687452
FD,OUT017,2602.659203146974
NC,OUT045,1480.3414913527658
NC,OUT010,10.235606344442203
FD,OUT013,1805.333932921456
FD,OUT049,3281.0387573718936
FD,OUT018,886.6167803202814
FD,OUT019,592.1968828085298
FD,OUT027,3400.7447541780343
FD,OUT046,4062.5355110737346
FD,OUT045,1032.7240248341095
FD,OUT046,1117.2446596462087
FD,OUT027,4200.914313027616
FD,OUT013,3923.4087872891805
FD,OUT027,3249.478173116908
FD,OUT017,2661.4819592999297
FD,OUT027,3277.6336039331327
NC,OUT035,2560.6008473015877
FD,OUT019,746.5077018464087
NC,OUT049,3088.630684104707
DR,OUT013,3860.4829861304124
FD,OUT035,4220.354364118794
FD,OUT045,2208.183653960337
DR,OUT013,1832.0612006201331
FD,OUT046,1625.8506624443987
FD,OUT046,2762.684309713445
FD,OUT027,3096.191318447266
FD,OUT035,1200.4908869583692
NC,OUT027,4391.75047164736
FD,OUT017,3123.0045228177723
FD,OUT017,1958.5655623453204
NC,OUT035,827.9274724355068
FD,OUT045,2812.6328697945664
NC,OUT046,928.7058575028539
FD,OUT019,812.3138375470628
FD,OUT010,0.0
FD,OUT027,2252.655352255435
FD,OUT018,2001.262140230274
FD,OUT045,1603.476757104056
FD,OUT019,0.0
FD,OUT017,1153.659372433954
NC,OUT027,5306.84348258742
DR,OUT035,2551.12272387117
FD,OUT035,1960.8220751718343
FD,OUT018,2409.2500992751866
FD,OUT045,2932.141176055694
FD,OUT018,1653.318652384388
FD,OUT035,1413.230829339633
NC,OUT046,2731.549312904818
FD,OUT018,3339.7104687871706
FD,OUT013,697.7700777692583
FD,OUT019,0.0
FD,OUT019,2191.630292009193
DR,OUT017,3078.56995908071
FD,OUT017,3426.3983027491713
FD,OUT046,4135.65159679829
NC,OUT018,1677.0399734152734
FD,OUT027,5583.792325789668
NC,OUT010,1008.9539141121386
DR,OUT027,5254.813826664137
FD,OUT018,2613.95307030428
FD,OUT045,1611.1771500377724
FD,OUT049,943.6087673720044
FD,OUT018,3439.542256332743
FD,OUT017,4110.3517166861175
FD,OUT013,861.7391851721347
FD,OUT018,1011.855167820941
FD,OUT017,2048.2204521768085
FD,OUT013,1574.696344974665
FD,OUT027,3527.6087581675556
FD,OUT035,3937.3827554507534
FD,OUT045,1875.313902135969
DR,OUT045,3999.159601811231
FD,OUT027,4570.197428024059
FD,OUT049,2021.6005216028534
FD,OUT010,1923.1621928358236
FD,OUT027,4464.187982171184
FD,OUT018,1125.5434269346463
FD,OUT018,1440.3340684950224
FD,OUT013,2107.156228662657
FD,OUT027,5194.309077023092
FD,OUT013,1791.3646436948536
FD,OUT027,2651.468986562904
NC,OUT046,672.6142686028468
FD,OUT010,0.0
FD,OUT045,839.0885771807407
FD,OUT045,3116.7790565105715
NC,OUT049,2020.9114530331733
DR,OUT018,1554.4297247196675
FD,OUT049,4084.359556210108
FD,OUT018,2104.7461002325526
NC,OUT017,3237.550073452341
FD,OUT046,850.8688326628221
NC,OUT027,4759.1096154448915
FD,OUT018,355.55150736195424
DR,OUT013,3680.6160552760352
FD,OUT046,1686.6454916642372
NC,OUT013,2338.810499277305
NC,OUT017,2474.177069243229
FD,OUT035,1708.5607817055643
FD,OUT018,919.6975458524996
FD,OUT027,2354.044665091333
FD,OUT019,0.0
FD,OUT035,3912.719123438803
FD,OUT045,3674.9534654396016
FD,OUT035,1065.7144338193134
FD,OUT027,4191.537660754947
FD,OUT018,678.9631253616196
FD,OUT017,3509.3639335394755
FD,OUT019,1150.2184174020322
FD,OUT017,4148.126119898153
NC,OUT045,3830.7375263691247
FD,OUT019,635.5752035594176
DR,OUT013,3030.0820521013184
NC,OUT046,1138.6465235793112
FD,OUT013,1062.3313180510906
NC,OUT049,1794.6012451539589
FD,OUT013,1343.9936260070417
FD,OUT017,2808.742737628977
FD,OUT035,2511.109059910133
NC,OUT049,4134.276324852429
FD,OUT018,3218.384789480212
NC,OUT019,538.3492904223306
FD,OUT017,2846.165637541404
FD,OUT049,2901.7813799946534
DR,OUT017,2587.243109718873
FD,OUT045,580.0680636347383
FD,OUT049,2771.767560754947
FD,OUT019,0.0
FD,OUT049,2939.337532532749
FD,OUT049,1742.389964947067
NC,OUT045,3976.9471496763144
NC,OUT013,983.0348397644145
FD,OUT035,924.4110325394709
NC,OUT017,3952.064124005599
FD,OUT013,2820.6614269615175
FD,OUT013,2954.231496158516
NC,OUT046,3600.8735470581396
FD,OUT045,1535.2565057093655
FD,OUT027,5056.483454356182
FD,OUT045,629.7333176856032
FD,OUT010,2263.0944193713826
FD,OUT018,1407.5072793136926
FD,OUT046,3094.696072302735
DR,OUT013,3779.8906859965086
FD,OUT027,4677.799658099711
FD,OUT010,2089.1732746502844
FD,OUT018,1359.9159097699278
NC,OUT013,538.173718500758
FD,OUT017,1444.0588918016308
NC,OUT035,3247.9763880557243
FD,OUT027,2758.8621899066493
NC,OUT027,4279.845560801963
FD,OUT018,1323.3300999931982
FD,OUT017,1627.2891249657384
FD,OUT010,1968.020977011589
FD,OUT049,2454.84180260354
NC,OUT049,1172.826387622757
NC,OUT045,4089.7281786641406
FD,OUT013,3358.130692549111
NC,OUT046,2033.9389300091461
NC,OUT046,2734.602865422138
FD,OUT010,976.6236795936536
FD,OUT018,2624.8981256409656
NC,OUT035,2202.4512032271637
FD,OUT013,1025.102369669576
FD,OUT035,1191.7359952806214
FD,OUT019,386.21288418210565
FD,OUT017,2947.72368391879
FD,OUT017,3194.918702864772
FD,OUT045,802.8650199854542
FD,OUT035,2534.925011717325
NC,OUT049,3056.2460171936355
FD,OUT010,25.896672374240097
FD,OUT019,1426.299121461259
FD,OUT013,2240.7315741268276
DR,OUT046,2081.398350870784
NC,OUT035,3929.475774743949
NC,OUT013,635.1638092339952
FD,OUT013,1849.5240944599682
FD,OUT035,1703.4493285636424
DR,OUT045,549.7122760266889
FD,OUT049,994.840469166628
NC,OUT035,1731.3091163262943
NC,OUT013,2776.73794664833
FD,OUT027,4844.789547418993
FD,OUT027,3193.667930105411
NC,OUT018,1729.3028918171221
FD,OUT017,3442.38306371697
FD,OUT027,3465.9240892193457
NC,OUT017,3137.445831204738
NC,OUT013,3532.899821604399
FD,OUT027,3850.5914560061437
FD,OUT027,2226.4189409067476
FD,OUT045,2353.3427922851215
FD,OUT027,3411.533594740041
FD,OUT018,2167.966682555591
FD,OUT013,4162.520771296313
NC,OUT027,2805.4059723301903
FD,OUT018,2032.4566000287373
FD,OUT045,1441.3908288200691
FD,OUT049,3870.623026999731
NC,OUT046,1653.9044725641404
FD,OUT013,1099.8128191388412
FD,OUT035,2214.626767965951
FD,OUT018,3415.0175258464733
FD,OUT013,2527.578339156657
NC,OUT017,2005.6712651163166
FD,OUT018,517.7649157833232
FD,OUT046,3157.508661666554
FD,OUT027,3898.0199516561797
FD,OUT046,1049.5037966633524
NC,OUT045,530.9050066744076
FD,OUT017,1550.678567298646
FD,OUT045,793.6138841878083
NC,OUT017,3758.940713795136
DR,OUT018,2304.4008031839644
NC,OUT019,791.8284458427804
FD,OUT045,3012.1350760556165
NC,OUT027,3816.7246675039496
DR,OUT049,1367.427383973173
FD,OUT046,986.1742358257975
NC,OUT049,2571.155244108873
NC,OUT019,1930.5621634714569
FD,OUT018,1062.4098667603953
DR,OUT035,3163.928450848144
DR,OUT046,2915.4128511212457
FD,OUT017,3047.0021837492914
FD,OUT010,0.0
FD,OUT018,1135.0571046695445
FD,OUT017,2057.5693140974117
FD,OUT027,4190.633575010699
DR,OUT035,3192.8300427021413
FD,OUT046,4050.760584416521
FD,OUT018,462.8991020734545
FD,OUT018,2849.450551512582
FD,OUT010,676.9448119801689
FD,OUT019,906.1036057097999
FD,OUT045,3967.7241876992225
FD,OUT027,3989.915551801826
FD,OUT018,1534.320670123659
FD,OUT049,3015.603927845159
FD,OUT046,3110.3384654591046
FD,OUT045,658.4641895844575
DR,OUT013,3024.770824703146
FD,OUT018,2090.866166471923
NC,OUT045,2143.858492044582
FD,OUT035,1118.93056019917
DR,OUT027,2263.1571608242193
DR,OUT018,1506.650102527448
DR,OUT017,2082.0027315755615
DR,OUT046,1519.8259867298502
FD,OUT019,1120.616184730452
FD,OUT013,890.3359924783977
FD,OUT035,2291.017720504392
FD,OUT049,3690.1584573045548
NC,OUT035,2191.768824737322
FD,OUT049,3088.270713881378
FD,OUT010,0.0
DR,OUT017,2402.8808857407316
DR,OUT013,1187.2172953693419
FD,OUT035,1319.0138048342847
FD,OUT049,853.4117962918585
FD,OUT018,430.52141545761947
FD,OUT027,4010.6269181266252
FD,OUT019,0.0
FD,OUT049,779.8125415117513
DR,OUT017,664.5602584238104
FD,OUT046,821.4616251375169
FD,OUT017,1680.6480254488497
DR,OUT045,1370.0916871722884
FD,OUT046,4074.7279964532772
FD,OUT035,3790.829536390013
FD,OUT045,2601.099812511232
FD,OUT049,1769.3792664843236
FD,OUT013,2138.658470482931
DR,OUT010,1198.2996331560787
NC,OUT027,3752.0056243042754
FD,OUT035,3193.9017245236955
FD,OUT027,4586.537557970182
FD,OUT019,208.64473157080602
FD,OUT013,777.7174950855097
FD,OUT046,1445.2272539137123
FD,OUT045,581.9248399614507
FD,OUT010,894.8180078214898
FD,OUT045,1856.9252846016864
NC,OUT018,2460.15198775063
DR,OUT027,3761.1911980149225
DR,OUT049,2536.766789127384
FD,OUT013,2712.5230677324
FD,OUT018,1486.0624843891776
NC,OUT046,1926.1885574256985
DR,OUT019,948.082994752298
FD,OUT017,2096.322937255208
FD,OUT045,2047.815986567335
NC,OUT027,4563.42585753129
FD,OUT027,3160.844314805749
FD,OUT045,2515.957131392241
NC,OUT027,3867.3667418506293
DR,OUT018,2456.8036564191048
FD,OUT018,2123.9342520852274
FD,OUT018,3350.9313657923703
FD,OUT035,1239.669800634932
FD,OUT017,909.2372896004254
FD,OUT027,3982.699355224474
FD,OUT010,0.0
FD,OUT027,3203.1975773030963
FD,OUT045,3829.5555015277223
FD,OUT046,2649.8147988899796
FD,OUT046,2537.6191841856416
FD,OUT017,1992.0076947211055
FD,OUT027,3184.9693637890214
FD,OUT046,3765.491827756935
FD,OUT046,694.074585164974
DR,OUT045,3849.213328922682
NC,OUT046,3011.4918699430746
FD,OUT017,2517.6315147381233
NC,OUT013,2662.100609602576
DR,OUT027,2688.9029807388315
FD,OUT049,3964.2098424720007
FD,OUT046,2616.805481023283
FD,OUT013,2557.1884552355923
NC,OUT017,3211.27519165998
FD,OUT018,3613.5425672068177
FD,OUT018,808.3894438444647
NC,OUT035,1662.1320060890262
FD,OUT013,1634.1215081235628
FD,OUT010,0.0
FD,OUT017,2054.16576465116
FD,OUT018,3588.471646808279
FD,OUT018,1273.9783198724745
FD,OUT046,3919.000784482517
FD,OUT013,1265.5527600523003
FD,OUT049,1730.23974718724
FD,OUT035,2944.8952199736364
NC,OUT049,4021.7404314914784
FD,OUT017,3068.4374028508028
FD,OUT035,1589.745404743705
FD,OUT035,1169.278412055773
NC,OUT027,3136.88128304346
NC,OUT045,1698.9772523864647
FD,OUT017,1031.114300245989
FD,OUT017,772.3671224981285
FD,OUT035,2939.1642088043463
FD,OUT019,669.497238216087
FD,OUT017,2009.2852025631805
NC,OUT046,2646.882171402249
FD,OUT027,2220.1710836745046
NC,OUT046,687.0182302414012
NC,OUT027,2074.826804246597
FD,OUT013,4162.526353250749
NC,OUT019,0.0
FD,OUT027,3576.828505441996
FD,OUT018,1389.9253334045986
FD,OUT035,2006.3588518586928
FD,OUT027,2979.4137239461706
FD,OUT046,3075.1521038921874
NC,OUT017,761.2282264387777
FD,OUT017,2082.5371508854064
FD,OUT027,2980.019685101315
NC,OUT010,17.815519337497335
FD,OUT013,2759.31847885157
FD,OUT046,618.5042726303834
FD,OUT017,3476.3610348422667
FD,OUT035,1633.1024460412648
FD,OUT027,4431.994392270462
FD,OUT046,2132.111120581822
DR,OUT045,2996.183081698404
NC,OUT013,1917.770274347909
NC,OUT013,3860.0018166863
FD,OUT018,1536.110938244771
NC,OUT019,412.03771453400736
FD,OUT018,1060.1541194259096
FD,OUT013,1529.214268527433
FD,OUT045,1731.6896603672815
FD,OUT049,853.0838463653499
FD,OUT010,0.0
FD,OUT019,0.0
FD,OUT035,3232.8565536198003
FD,OUT018,1172.510472435769
FD,OUT045,1978.5196864351983
FD,OUT013,2008.7475511315145
FD,OUT027,3459.335176449681
FD,OUT017,1448.0113025623612
FD,OUT049,2399.410751367903
FD,OUT013,3439.941540325257
FD,OUT027,2689.212329106492
NC,OUT010,638.2557465721954
FD,OUT010,313.701262979321
FD,OUT035,1674.3276320725424
NC,OUT013,2011.2484402062253
FD,OUT017,1720.9690108806387
FD,OUT027,4668.4617264768785
FD,OUT045,3044.7835562621312
FD,OUT010,0.0
FD,OUT018,1409.0312545551626
FD,OUT013,3428.35495314905
NC,OUT035,2419.5130316680197
FD,OUT018,2809.8735018726247
FD,OUT027,2160.0500511523005
DR,OUT018,1690.9794461607407
FD,OUT018,3459.892179662009
FD,OUT049,3156.222893171122
FD,OUT046,2576.804531642815
FD,OUT035,1466.1601935228346
DR,OUT035,3949.432240726495
NC,OUT019,1829.6188607558754
FD,OUT049,1984.1760114036745
FD,OUT045,1405.0396776442515
FD,OUT013,916.1891756781095
DR,OUT049,3790.767457389654
FD,OUT046,3744.0691295057395
NC,OUT045,1274.64245934797
DR,OUT035,1129.5338025120673
FD,OUT027,3774.3235015839555
FD,OUT018,3402.1385297200713
FD,OUT046,1706.9244849871043
FD,OUT049,1185.3288013790132
DR,OUT035,2913.467465364744
DR,OUT027,4457.594073147251
FD,OUT018,2325.2750811800383
NC,OUT027,3530.6375582178907
FD,OUT049,2840.4560478147732
NC,OUT046,3503.946704279514
FD,OUT017,3200.5184412943527
FD,OUT049,3080.937411010642
FD,OUT035,800.5309517719043
NC,OUT027,4135.923234877047
FD,OUT017,3687.12702061506
FD,OUT013,1733.2260143247736
FD,OUT018,1533.1061733087772
FD,OUT046,2965.1150989955713
NC,OUT045,1935.1432264048294
FD,OUT019,0.0
FD,OUT018,3316.887090607075
FD,OUT017,1680.8822849901437
FD,OUT018,2640.169276708827
FD,OUT046,2149.445587091675
FD,OUT018,285.5650652531897
NC,OUT017,4022.1649647817426
FD,OUT010,1144.0484379423892
